step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2322,17376016,18576,0.1649409094588415,0.875,0.875,,,,,,,,,
2323,17385432,18584,0.06938711861671089,0.875,0.875,,,,,,,,,
2324,17395744,18592,0.09260743946415968,1.0,1.0,,,,,,,,,
2325,17407528,18600,0.08037706763471089,0.875,0.875,,,,,,,,,
2326,17415792,18608,0.11119610474035749,0.75,0.75,,,,,,,,,
2327,17427128,18616,0.07135757847086163,0.875,0.875,,,,,,,,,
2328,17438592,18624,0.09173448760198047,0.875,0.875,,,,,,,,,
2329,17449928,18632,0.07556798691709671,0.625,0.625,,,,,,,,,
2330,17454864,18640,0.10345010939442892,0.625,0.625,,,,,,,,,
2331,17461656,18648,0.10579026414151253,1.0,1.0,,,,,,,,,
2332,17470240,18656,0.0861267648631649,1.0,1.0,,,,,,,,,
2333,17476008,18664,0.0962189089356168,0.875,0.875,,,,,,,,,
2334,17481968,18672,0.13169329160482712,1.0,1.0,,,,,,,,,
2335,17486776,18680,0.114343156069319,0.625,0.625,,,,,,,,,
2336,17493312,18688,0.12894728017756257,0.875,0.875,,,,,,,,,
2337,17497416,18696,0.1201425671373557,1.0,1.0,,,,,,,,,
2338,17501904,18704,0.09812244172886936,0.875,0.875,,,,,,,,,
2339,17507672,18712,0.10088486488096514,1.0,1.0,,,,,,,,,
2340,17516128,18720,0.09121136497336213,0.875,0.875,,,,,,,,,
2341,17521320,18728,0.13793169759573654,0.875,0.875,,,,,,,,,
2342,17529072,18736,0.1268809063088676,0.75,0.75,,,,,,,,,
2343,17537336,18744,0.0977537111202506,0.75,0.75,,,,,,,,,
2344,17542336,18752,0.125073286069374,0.625,0.625,0.11187886821059936,0.75,0.75,,,,,,
2345,17549064,18760,0.08091369967366419,0.875,0.875,,,,,,,,,
2346,17555920,18768,0.0949136449755116,0.875,0.875,,,,,,,,,
2347,17563480,18776,0.09445777020823871,0.875,0.875,,,,,,,,,
2348,17573216,18784,0.08091098307097976,0.75,0.75,,,,,,,,,
2349,17582696,18792,0.07487195223851162,0.625,0.625,,,,,,,,,
2350,17590192,18800,0.09793911376298191,0.875,0.875,,,,,,,,,
2351,17596664,18808,0.09313373154078222,0.875,0.875,,,,,,,,,
2352,17603072,18816,0.13466822928154354,0.75,0.75,,,,,,,,,
2353,17610120,18824,0.13597010417448552,0.75,0.75,,,,,,,,,
2354,17618768,18832,0.09973561111779945,1.0,1.0,,,,,,,,,
2355,17622936,18840,0.13098603929092686,0.875,0.875,,,,,,,,,
2356,17631200,18848,0.09184035225204626,0.75,0.75,,,,,,,,,
2357,17639976,18856,0.10023548610179725,1.0,1.0,,,,,,,,,
2358,17647536,18864,0.11607261328091979,0.625,0.625,,,,,,,,,
2359,17656696,18872,0.12430444086004491,1.0,1.0,,,,,,,,,
2360,17660928,18880,0.09195379339399151,1.0,1.0,,,,,,,,,
2361,17667400,18888,0.09095945365581347,0.75,0.75,,,,,,,,,
2362,17673744,18896,0.07939738802838912,0.875,0.875,,,,,,,,,
2363,17680408,18904,0.11434066359201726,0.75,0.75,,,,,,,,,
2364,17685984,18912,0.11810515488290806,0.625,0.625,,,,,,,,,
2365,17696872,18920,0.14964955274251868,0.875,0.875,,,,,,,,,
2366,17703024,18928,0.1020039260810899,0.625,0.625,,,,,,,,,
2367,17710264,18936,0.11791001438220924,1.0,1.0,,,,,,,,,
2368,17719168,18944,0.11621540892513504,0.75,0.75,,,,,,,,,
2369,17723528,18952,0.1259162435299635,0.875,0.875,,,,,,,,,
2370,17731728,18960,0.08908968585473606,1.0,1.0,,,,,,,,,
2371,17742808,18968,0.07035630068331204,1.0,1.0,,,,,,,,,
2372,17752224,18976,0.09031733906652388,1.0,1.0,,,,,,,,,
2373,17760232,18984,0.11327411255338123,1.0,1.0,,,,,,,,,
2374,17766064,18992,0.09957749613436545,0.75,0.75,,,,,,,,,
2375,17772664,19000,0.0965584259517072,0.75,0.75,,,,,,,,,
2376,17778688,19008,0.11663117920863611,0.625,0.625,,,,,,,,,
2377,17785800,19016,0.1265152613952252,0.75,0.75,,,,,,,,,
2378,17792208,19024,0.07449609372353344,0.625,0.625,,,,,,,,,
2379,17800088,19032,0.1440321707606445,0.875,0.875,,,,,,,,,
2380,17804256,19040,0.14254575887261856,0.875,0.875,,,,,,,,,
2381,17813672,19048,0.10164288914860431,0.75,0.75,,,,,,,,,
2382,17823152,19056,0.09711828816770826,0.875,0.875,,,,,,,,,
2383,17828408,19064,0.10674346594240902,0.75,0.75,,,,,,,,,
2384,17833792,19072,0.1399544408909297,0.875,0.875,,,,,,,,,
2385,17849288,19080,0.07345049294313334,0.75,0.75,,,,,,,,,
2386,17854480,19088,0.14100815996651941,0.75,0.75,,,,,,,,,
2387,17865624,19096,0.08618817385286107,1.0,1.0,,,,,,,,,
2388,17870880,19104,0.09846424470510819,0.875,0.875,,,,,,,,,
2389,17877928,19112,0.10271579745124729,0.75,0.75,,,,,,,,,
2390,17883568,19120,0.14434397472754149,0.625,0.625,,,,,,,,,
2391,17893432,19128,0.11026855441193308,0.875,0.875,,,,,,,,,
2392,17904192,19136,0.07067483159989163,1.0,1.0,,,,,,,,,
2393,17909512,19144,0.10324304060304135,1.0,1.0,,,,,,,,,
2394,17917392,19152,0.07714728262902286,0.625,0.625,,,,,,,,,
2395,17924440,19160,0.0823021422599534,1.0,1.0,,,,,,,,,
2396,17932576,19168,0.06093378751248528,0.75,0.75,,,,,,,,,
2397,17940648,19176,0.07639107790899123,0.625,0.625,,,,,,,,,
2398,17951024,19184,0.10835969567531437,0.875,0.875,,,,,,,,,
2399,17957176,19192,0.11636249602227007,0.875,0.875,,,,,,,,,
2400,17962304,19200,0.10650147877814571,0.75,0.75,,,,,,,,,
2401,17974792,19208,0.07472691283764195,1.0,1.0,,,,,,,,,
2402,17981520,19216,0.1100418248921602,0.75,0.75,,,,,,,,,
2403,17996888,19224,0.07870867856568883,0.875,0.875,,,,,,,,,
2404,18005024,19232,0.1278008526363977,1.0,1.0,,,,,,,,,
2405,18013608,19240,0.08443787652914984,0.875,0.875,,,,,,,,,
2406,18018800,19248,0.12666360523452988,0.625,0.625,,,,,,,,,
2407,18023160,19256,0.12297882966785739,0.875,0.875,,,,,,,,,
2408,18028928,19264,0.12401790284278412,0.75,0.75,,,,,,,,,
2409,18033992,19272,0.10043842483892725,0.875,0.875,,,,,,,,,
2410,18043728,19280,0.08393635390551996,0.5,0.5,0.128002461796956,0.875,0.875,,,,,,
2411,18053144,19288,0.0822752271974686,0.75,0.75,,,,,,,,,
2412,18059360,19296,0.1318089528291222,1.0,1.0,,,,,,,,,
2413,18065960,19304,0.07042079859188013,0.75,0.75,,,,,,,,,
2414,18073136,19312,0.10655478638751194,0.625,0.625,,,,,,,,,
2415,18081464,19320,0.15288131954453635,0.875,0.875,,,,,,,,,
2416,18087488,19328,0.10433948473462405,0.875,0.875,,,,,,,,,
2417,18091656,19336,0.13304469943811653,0.625,0.625,,,,,,,,,
2418,18100048,19344,0.07664607181918585,0.625,0.625,,,,,,,,,
2419,18106200,19352,0.09951687245646745,0.625,0.625,,,,,,,,,
2420,18114080,19360,0.10801113682465621,0.75,0.75,,,,,,,,,
2421,18124648,19368,0.09028593513900719,1.0,1.0,,,,,,,,,
2422,18132976,19376,0.07265180239473708,0.875,0.875,,,,,,,,,
2423,18140920,19384,0.11523251156712751,0.875,0.875,,,,,,,,,
2424,18149696,19392,0.10695212139806053,1.0,1.0,,,,,,,,,
2425,18157768,19400,0.1170925601358704,0.75,0.75,,,,,,,,,
2426,18164880,19408,0.12973751335496056,1.0,1.0,,,,,,,,,
2427,18170648,19416,0.10488649841999972,0.875,0.875,,,,,,,,,
2428,18179808,19424,0.09629059855708995,0.875,0.875,,,,,,,,,
2429,18188136,19432,0.07982201392397133,0.875,0.875,,,,,,,,,
2430,18197872,19440,0.0727116676328678,0.875,0.875,,,,,,,,,
2431,18206072,19448,0.08854898947501583,1.0,1.0,,,,,,,,,
2432,18210816,19456,0.1296141537205594,0.625,0.625,,,,,,,,,
2433,18217672,19464,0.096104365869559,0.875,0.875,,,,,,,,,
2434,18227280,19472,0.07260952416353514,0.875,0.875,,,,,,,,,
2435,18236120,19480,0.07884950467916113,0.875,0.875,,,,,,,,,
2436,18243296,19488,0.11344432924128693,0.875,0.875,,,,,,,,,
2437,18249512,19496,0.09396498904235796,0.75,0.75,,,,,,,,,
2438,18255152,19504,0.11016349205341601,1.0,1.0,,,,,,,,,
2439,18263480,19512,0.11753457811917482,1.0,1.0,,,,,,,,,
2440,18268800,19520,0.11081711498559614,0.875,0.875,,,,,,,,,
2441,18274504,19528,0.11235723325032455,0.875,0.875,,,,,,,,,
2442,18279056,19536,0.10758302239694263,0.875,0.875,,,,,,,,,
2443,18284376,19544,0.12171833146208709,0.875,0.875,,,,,,,,,
2444,18294624,19552,0.09709938765927502,0.75,0.75,,,,,,,,,
2445,18301800,19560,0.11670519076286584,1.0,1.0,,,,,,,,,
2446,18308208,19568,0.09523676321118156,0.75,0.75,,,,,,,,,
2447,18313272,19576,0.12223829504145457,0.75,0.75,,,,,,,,,
2448,18319296,19584,0.14372581165720782,0.875,0.875,,,,,,,,,
2449,18332488,19592,0.06107158439793885,0.875,0.875,,,,,,,,,
2450,18340112,19600,0.10845795534016754,0.875,0.875,,,,,,,,,
2451,18349016,19608,0.08344772418709342,0.875,0.875,,,,,,,,,
2452,18356576,19616,0.09471694688026988,0.875,0.875,,,,,,,,,
2453,18364200,19624,0.08422535403927957,0.875,0.875,,,,,,,,,
2454,18371696,19632,0.0923235990563559,0.875,0.875,,,,,,,,,
2455,18380856,19640,0.09188730309447539,1.0,1.0,,,,,,,,,
2456,18389184,19648,0.13008405583505023,1.0,1.0,,,,,,,,,
2457,18395912,19656,0.13648182685394622,0.875,0.875,,,,,,,,,
2458,18400848,19664,0.11392800512355326,0.75,0.75,,,,,,,,,
2459,18410712,19672,0.1063259002429822,0.875,0.875,,,,,,,,,
2460,18418592,19680,0.10613567260385526,0.75,0.75,,,,,,,,,
2461,18424296,19688,0.101008572602943,0.75,0.75,,,,,,,,,
2462,18429616,19696,0.1379455829647064,0.875,0.875,,,,,,,,,
2463,18435576,19704,0.11666159701446398,0.875,0.875,,,,,,,,,
2464,18441088,19712,0.09275777125354913,0.625,0.625,,,,,,,,,
2465,18449416,19720,0.10342208519372775,0.5,0.5,,,,,,,,,
2466,18457936,19728,0.08555543627349427,1.0,1.0,,,,,,,,,
2467,18463384,19736,0.10545219647499718,1.0,1.0,,,,,,,,,
2468,18469152,19744,0.08743355861771887,0.75,0.75,,,,,,,,,
2469,18475304,19752,0.0985635144464287,1.0,1.0,,,,,,,,,
2470,18481904,19760,0.11563171366943358,1.0,1.0,,,,,,,,,
2471,18489400,19768,0.08895211337037583,1.0,1.0,,,,,,,,,
2472,18496384,19776,0.09688628869833191,0.75,0.75,,,,,,,,,
2473,18502856,19784,0.0909451499570737,1.0,1.0,,,,,,,,,
2474,18512976,19792,0.0850044586175547,1.0,1.0,,,,,,,,,
2475,18517976,19800,0.1145648364965464,0.75,0.75,,,,,,,,,
2476,18524320,19808,0.13036094348297478,0.75,0.75,,,,,,,,,
2477,18533800,19816,0.08290813200690098,1.0,1.0,,,,,,,,,
2478,18541296,19824,0.0940190391829978,0.625,0.625,0.0914863291945409,1.0,1.0,,,,,,
2479,18549880,19832,0.08025154025703894,0.75,0.75,,,,,,,,,
2480,18556352,19840,0.10603199902629751,0.75,0.75,,,,,,,,,
2481,18562632,19848,0.12583360528805426,0.875,0.875,,,,,,,,,
2482,18567312,19856,0.09620576075084693,0.75,0.75,,,,,,,,,
2483,18575704,19864,0.10402138582852852,0.75,0.75,,,,,,,,,
2484,18582240,19872,0.10677528287285568,0.875,0.875,,,,,,,,,
2485,18590632,19880,0.10135687540967239,0.75,0.75,,,,,,,,,
2486,18595568,19888,0.11771434817542928,0.75,0.75,,,,,,,,,
2487,18602488,19896,0.09299693394794882,1.0,1.0,,,,,,,,,
2488,18606464,19904,0.1277820169943611,1.0,1.0,,,,,,,,,
2489,18613384,19912,0.09616353962488342,1.0,1.0,,,,,,,,,
2490,18620176,19920,0.11356302889943275,1.0,1.0,,,,,,,,,
2491,18628184,19928,0.089946362968407,0.75,0.75,,,,,,,,,
2492,18643744,19936,0.10675929955671433,0.625,0.625,,,,,,,,,
2493,18649064,19944,0.125942980051944,0.5,0.5,,,,,,,,,
2494,18658288,19952,0.12844801522047364,0.625,0.625,,,,,,,,,
2495,18667768,19960,0.08357948422680252,0.875,0.875,,,,,,,,,
2496,18673024,19968,0.10062691890435113,1.0,1.0,,,,,,,,,
2497,18680776,19976,0.07735206932036995,0.625,0.625,,,,,,,,,
2498,18687376,19984,0.10382852480346205,0.75,0.75,,,,,,,,,
2499,18695512,19992,0.09134866017338207,1.0,1.0,,,,,,,,,
2500,18701280,20000,0.1369807772814139,1.0,1.0,,,,,,,,,
2501,18709544,20008,0.13701227759012888,0.875,0.875,,,,,,,,,
2502,18718256,20016,0.15724165684406008,0.875,0.875,,,,,,,,,
2503,18723064,20024,0.11960550185644515,0.75,0.75,,,,,,,,,
2504,18730304,20032,0.08513820455642045,1.0,1.0,,,,,,,,,
2505,18740424,20040,0.07478926307635803,0.875,0.875,,,,,,,,,
2506,18747792,20048,0.13341103402665913,1.0,1.0,,,,,,,,,
2507,18758936,20056,0.08534104239945685,0.75,0.75,,,,,,,,,
2508,18766752,20064,0.07837021690840176,0.875,0.875,,,,,,,,,
2509,18773992,20072,0.08576284369462554,0.875,0.875,,,,,,,,,
2510,18780144,20080,0.12438479512376127,1.0,1.0,,,,,,,,,
2511,18787000,20088,0.10795081057999983,0.625,0.625,,,,,,,,,
2512,18795648,20096,0.10387799977921201,0.75,0.75,,,,,,,,,
2513,18804616,20104,0.08973852218688642,0.5,0.5,,,,,,,,,
2514,18809104,20112,0.13192903140351997,0.75,0.75,,,,,,,,,
2515,18813528,20120,0.1271009295879861,1.0,1.0,,,,,,,,,
2516,18822688,20128,0.09400269755959871,0.875,0.875,,,,,,,,,
2517,18828200,20136,0.11811463368566613,1.0,1.0,,,,,,,,,
2518,18834544,20144,0.07946263308906243,1.0,1.0,,,,,,,,,
2519,18842040,20152,0.08668820532878653,1.0,1.0,,,,,,,,,
2520,18848832,20160,0.13928152742797115,0.875,0.875,,,,,,,,,
2521,18858376,20168,0.11813873361039404,0.875,0.875,,,,,,,,,
2522,18865936,20176,0.1269515867511006,0.75,0.75,,,,,,,,,
2523,18873944,20184,0.07640076469999271,0.625,0.625,,,,,,,,,
2524,18879968,20192,0.06493213277617285,1.0,1.0,,,,,,,,,
2525,18886696,20200,0.10625552591375394,0.875,0.875,,,,,,,,,
2526,18892528,20208,0.15612231443483235,0.875,0.875,,,,,,,,,
2527,18899960,20216,0.12455264246388625,0.75,0.75,,,,,,,,,
2528,18906496,20224,0.11717781021588504,0.625,0.625,,,,,,,,,
2529,18915592,20232,0.09286416185900695,1.0,1.0,,,,,,,,,
2530,18921616,20240,0.0897755672908983,0.75,0.75,,,,,,,,,
2531,18929368,20248,0.09649088331707552,0.5,0.5,,,,,,,,,
2532,18935072,20256,0.10856159798158038,1.0,1.0,,,,,,,,,
2533,18945704,20264,0.11775720467033268,1.0,1.0,,,,,,,,,
2534,18953840,20272,0.10186984046436023,0.875,0.875,,,,,,,,,
2535,18962232,20280,0.16521237077849743,0.875,0.875,,,,,,,,,
2536,18967616,20288,0.12178407319425989,0.875,0.875,,,,,,,,,
2537,18982472,20296,0.044291450920185986,0.875,0.875,,,,,,,,,
2538,18989520,20304,0.11908926670042838,0.875,0.875,,,,,,,,,
2539,18997592,20312,0.09974048021988254,0.625,0.625,,,,,,,,,
2540,19003488,20320,0.12845312870030673,1.0,1.0,,,,,,,,,
2541,19009512,20328,0.09700290421901939,1.0,1.0,,,,,,,,,
2542,19014640,20336,0.15240817555133904,0.75,0.75,,,,,,,,,
2543,19020472,20344,0.10738061475646207,0.75,0.75,,,,,,,,,
2544,19032192,20352,0.09404951001516004,0.875,0.875,,,,,,,,,
2545,19041928,20360,0.07678751622909526,0.875,0.875,0.13019879036189927,0.75,0.75,,,,,,
2546,19049360,20368,0.08376465433284144,1.0,1.0,,,,,,,,,
2547,19060312,20376,0.064344369416267,0.5,0.5,,,,,,,,,
2548,19064416,20384,0.11618351723197835,0.625,0.625,,,,,,,,,
2549,19070760,20392,0.13906679202687308,1.0,1.0,,,,,,,,,
2550,19077680,20400,0.09762842793617853,0.875,0.875,,,,,,,,,
2551,19087224,20408,0.11725523988236901,0.5,0.5,,,,,,,,,
2552,19092800,20416,0.08105547220857758,0.875,0.875,,,,,,,,,
2553,19098760,20424,0.07356447416449231,1.0,1.0,,,,,,,,,
2554,19107664,20432,0.08026019706650583,1.0,1.0,,,,,,,,,
2555,19112728,20440,0.08515858395254035,0.875,0.875,,,,,,,,,
2556,19124064,20448,0.10035640372714852,0.75,0.75,,,,,,,,,
2557,19132264,20456,0.08228136499679069,0.875,0.875,,,,,,,,,
2558,19137840,20464,0.10983827591404233,0.875,0.875,,,,,,,,,
2559,19143992,20472,0.11130731952605794,0.875,0.875,,,,,,,,,
2560,19151552,20480,0.12389018159950721,0.875,0.875,,,,,,,,,
2561,19156872,20488,0.09260404363497039,0.875,0.875,,,,,,,,,
2562,19162448,20496,0.09111553422005089,0.875,0.875,,,,,,,,,
2563,19172056,20504,0.15555997471214952,0.75,0.75,,,,,,,,,
2564,19177504,20512,0.11031744531932391,0.875,0.875,,,,,,,,,
2565,19187752,20520,0.08437223001177913,0.75,0.75,,,,,,,,,
2566,19199728,20528,0.07194170364937448,0.875,0.875,,,,,,,,,
2567,19204856,20536,0.07680843225446901,0.875,0.875,,,,,,,,,
2568,19215616,20544,0.08315869645289269,0.875,0.875,,,,,,,,,
2569,19220808,20552,0.10682702790603403,0.75,0.75,,,,,,,,,
2570,19236496,20560,0.0783927374972373,0.875,0.875,,,,,,,,,
2571,19244696,20568,0.05277698755975151,0.75,0.75,,,,,,,,,
2572,19257504,20576,0.09889612123268862,0.75,0.75,,,,,,,,,
2573,19267816,20584,0.11352653588803449,1.0,1.0,,,,,,,,,
2574,19273712,20592,0.10196309654674479,0.75,0.75,,,,,,,,,
2575,19278200,20600,0.12305426034220186,0.875,0.875,,,,,,,,,
2576,19284608,20608,0.11611352158882601,0.75,0.75,,,,,,,,,
2577,19293768,20616,0.08020362885445423,0.625,0.625,,,,,,,,,
2578,19301200,20624,0.1015570364146202,0.875,0.875,,,,,,,,,
2579,19307736,20632,0.13719696388543234,0.625,0.625,,,,,,,,,
2580,19313056,20640,0.1100373327339538,0.5,0.5,,,,,,,,,
2581,19319400,20648,0.07795658896513737,1.0,1.0,,,,,,,,,
2582,19324976,20656,0.0965458330622083,0.875,0.875,,,,,,,,,
2583,19333048,20664,0.11366888028689896,1.0,1.0,,,,,,,,,
2584,19340032,20672,0.11580338265036946,0.75,0.75,,,,,,,,,
2585,19346760,20680,0.12428805140990667,0.875,0.875,,,,,,,,,
2586,19352016,20688,0.1243899610234566,0.875,0.875,,,,,,,,,
2587,19358104,20696,0.09848842784106211,0.75,0.75,,,,,,,,,
2588,19365536,20704,0.15027726273195982,1.0,1.0,,,,,,,,,
2589,19372712,20712,0.11210423295882424,0.875,0.875,,,,,,,,,
2590,19378416,20720,0.11834629664896669,0.875,0.875,,,,,,,,,
2591,19388792,20728,0.09112049778447867,0.875,0.875,,,,,,,,,
2592,19398272,20736,0.10472222463035313,0.875,0.875,,,,,,,,,
2593,19405320,20744,0.10429088829316961,0.75,0.75,,,,,,,,,
2594,19412368,20752,0.0769161213737137,0.875,0.875,,,,,,,,,
2595,19416536,20760,0.12164504581781986,0.875,0.875,,,,,,,,,
2596,19422048,20768,0.09590678779875217,0.875,0.875,,,,,,,,,
2597,19428776,20776,0.1008707609817728,0.875,0.875,,,,,,,,,
2598,19435184,20784,0.10502912780320985,0.625,0.625,,,,,,,,,
2599,19440376,20792,0.10244012167351774,0.875,0.875,,,,,,,,,
2600,19448576,20800,0.09640715236464778,0.875,0.875,,,,,,,,,
2601,19455496,20808,0.14109365323424386,0.875,0.875,,,,,,,,,
2602,19461136,20816,0.07824540348083563,0.875,0.875,,,,,,,,,
2603,19471192,20824,0.12442696404721905,0.625,0.625,,,,,,,,,
2604,19480416,20832,0.10366807351758492,0.875,0.875,,,,,,,,,
2605,19489896,20840,0.09821232698152328,0.875,0.875,,,,,,,,,
2606,19495664,20848,0.11050905268101036,0.875,0.875,,,,,,,,,
2607,19500728,20856,0.08561450972827246,0.875,0.875,,,,,,,,,
2608,19505600,20864,0.13655305762015252,0.875,0.875,,,,,,,,,
2609,19514824,20872,0.13424660990437018,0.75,0.75,,,,,,,,,
2610,19524688,20880,0.09853849446216993,0.75,0.75,,,,,,,,,
2611,19529496,20888,0.10860830705284152,0.625,0.625,,,,,,,,,
2612,19534944,20896,0.1169932065806083,0.75,0.75,,,,,,,,,
2613,19540584,20904,0.09586640761826251,0.75,0.75,0.11929739386563666,0.5,0.5,,,,,,
2614,19545712,20912,0.113156702307526,0.625,0.625,,,,,,,,,
2615,19553848,20920,0.0886535186827752,0.875,0.875,,,,,,,,,
2616,19565376,20928,0.09595171474838557,1.0,1.0,,,,,,,,,
2617,19570568,20936,0.08671325149496946,0.875,0.875,,,,,,,,,
2618,19578064,20944,0.09988974402573252,0.75,0.75,,,,,,,,,
2619,19584728,20952,0.08519775942266083,0.875,0.875,,,,,,,,,
2620,19591008,20960,0.11379190334096377,0.75,0.75,,,,,,,,,
2621,19599592,20968,0.172280196403733,1.0,1.0,,,,,,,,,
2622,19605040,20976,0.09317363947496735,0.875,0.875,,,,,,,,,
2623,19612984,20984,0.10845441596430504,0.75,0.75,,,,,,,,,
2624,19617280,20992,0.11841614810147995,0.75,0.75,,,,,,,,,
2625,19630280,21000,0.10660237082815745,0.875,0.875,,,,,,,,,
2626,19637328,21008,0.14169970383769973,0.875,0.875,,,,,,,,,
2627,19648408,21016,0.09304847904994268,0.75,0.75,,,,,,,,,
2628,19656736,21024,0.09655566670471495,0.75,0.75,,,,,,,,,
2629,19662824,21032,0.10922025344696294,0.75,0.75,,,,,,,,,
2630,19672304,21040,0.09769290972110652,0.625,0.625,,,,,,,,,
2631,19681464,21048,0.05677938397999569,0.875,0.875,,,,,,,,,
2632,19686976,21056,0.1484012361925867,0.875,0.875,,,,,,,,,
2633,19693320,21064,0.12032007969737489,0.875,0.875,,,,,,,,,
2634,19699984,21072,0.12090813279013983,0.75,0.75,,,,,,,,,
2635,19707032,21080,0.13579994089432224,0.875,0.875,,,,,,,,,
2636,19712480,21088,0.13509267462222302,0.875,0.875,,,,,,,,,
2637,19718248,21096,0.13673075287747347,1.0,1.0,,,,,,,,,
2638,19724656,21104,0.09022913467490035,1.0,1.0,,,,,,,,,
2639,19734648,21112,0.09058009193189753,1.0,1.0,,,,,,,,,
2640,19742400,21120,0.10484191091426372,0.875,0.875,,,,,,,,,
2641,19751816,21128,0.12283935345678439,1.0,1.0,,,,,,,,,
2642,19759056,21136,0.10608734818718521,0.5,0.5,,,,,,,,,
2643,19765144,21144,0.1035038795114617,0.875,0.875,,,,,,,,,
2644,19772640,21152,0.10741146034637204,1.0,1.0,,,,,,,,,
2645,19780136,21160,0.08293110324820345,0.5,0.5,,,,,,,,,
2646,19795056,21168,0.080169109893385,0.875,0.875,,,,,,,,,
2647,19800888,21176,0.08723064388178257,1.0,1.0,,,,,,,,,
2648,19806016,21184,0.1200788745933274,0.875,0.875,,,,,,,,,
2649,19815112,21192,0.0986467022109125,1.0,1.0,,,,,,,,,
2650,19819728,21200,0.14126876616308054,0.75,0.75,,,,,,,,,
2651,19825624,21208,0.10277705353768829,0.875,0.875,,,,,,,,,
2652,19833184,21216,0.10990025286775594,1.0,1.0,,,,,,,,,
2653,19840424,21224,0.08390065825939898,0.875,0.875,,,,,,,,,
2654,19847792,21232,0.11346540410348721,0.75,0.75,,,,,,,,,
2655,19852024,21240,0.12456394955176042,0.75,0.75,,,,,,,,,
2656,19857088,21248,0.10857267896829402,0.875,0.875,,,,,,,,,
2657,19864904,21256,0.13807641150765645,0.75,0.75,,,,,,,,,
2658,19871824,21264,0.09955285663107934,0.75,0.75,,,,,,,,,
2659,19879064,21272,0.10905658528303956,1.0,1.0,,,,0.8088125586509705,0.5570469798657718,0.304029304029304,0.7552797421465338,0.4563871391433844,0.39336492890995256
